time,amplitude
5.720000000000000639e-01,7.862884321366190310e-01
5.730000000000000648e-01,7.939903986478356046e-01
5.740000000000000657e-01,8.015669848708768530e-01
5.750000000000000666e-01,8.090169943749477843e-01
5.760000000000000675e-01,8.163392507171843837e-01
5.769999999999999574e-01,8.235325976284268990e-01
5.779999999999999583e-01,8.305958991958121151e-01
5.789999999999999591e-01,8.375280400421413196e-01
5.799999999999999600e-01,8.443279255020147422e-01
5.809999999999999609e-01,8.509944817946916151e-01
5.819999999999999618e-01,8.575266561936520926e-01
5.829999999999999627e-01,8.639234171928351635e-01
5.839999999999999636e-01,8.701837546695251335e-01
5.849999999999999645e-01,8.763066800438631399e-01
5.859999999999999654e-01,8.822912264349528355e-01
5.869999999999999662e-01,8.881364488135441437e-01
5.879999999999999671e-01,8.938414241512634417e-01
5.889999999999999680e-01,8.994052515663707448e-01
5.899999999999999689e-01,9.048270524660193548e-01
5.909999999999999698e-01,9.101059706849955466e-01
5.919999999999999707e-01,9.152411726209174203e-01
5.929999999999999716e-01,9.202318473658699371e-01
5.939999999999999725e-01,9.250772068344577104e-01
5.949999999999999734e-01,9.297764858882511252e-01
5.959999999999999742e-01,9.343289424566117995e-01
5.969999999999999751e-01,9.387338576538738488e-01
5.979999999999999760e-01,9.429905358928643011e-01
5.989999999999999769e-01,9.470983049947441224e-01
5.999999999999999778e-01,9.510565162951535312e-01
6.009999999999999787e-01,9.548645447466429514e-01
6.019999999999999796e-01,9.585217890173756139e-01
6.029999999999999805e-01,9.620276715860857086e-01
6.039999999999999813e-01,9.653816388332736587e-01
6.049999999999999822e-01,9.685831611286309650e-01
6.059999999999999831e-01,9.716317329146737514e-01
6.069999999999999840e-01,9.745268727865770142e-01
6.079999999999999849e-01,9.772681235681933698e-01
6.089999999999999858e-01,9.798550523842468607e-01
6.099999999999999867e-01,9.822872507286886101e-01
6.109999999999999876e-01,9.845643345292053317e-01
6.119999999999999885e-01,9.866859442078679265e-01
6.129999999999999893e-01,9.886517447379139512e-01
6.139999999999999902e-01,9.904614256966511876e-01
6.149999999999999911e-01,9.921147013144777649e-01
6.159999999999999920e-01,9.936113105200083950e-01
6.169999999999999929e-01,9.949510169813001736e-01
6.179999999999999938e-01,9.961336091431725048e-01
6.189999999999999947e-01,9.971589002606139340e-01
6.199999999999999956e-01,9.980267284282715590e-01
6.209999999999999964e-01,9.987369566060174675e-01
6.219999999999999973e-01,9.992894726405892047e-01
6.229999999999999982e-01,9.996841892832999399e-01
6.239999999999999991e-01,9.999210442038161117e-01
6.250000000000000000e-01,1.000000000000000000e+00
6.260000000000000009e-01,9.999210442038161117e-01
6.270000000000000018e-01,9.996841892832999399e-01
6.280000000000000027e-01,9.992894726405892047e-01
6.290000000000000036e-01,9.987369566060174675e-01
6.300000000000000044e-01,9.980267284282715590e-01
6.310000000000000053e-01,9.971589002606139340e-01
6.320000000000000062e-01,9.961336091431725048e-01
6.330000000000000071e-01,9.949510169813001736e-01
6.340000000000000080e-01,9.936113105200083950e-01
6.350000000000000089e-01,9.921147013144778759e-01
6.360000000000000098e-01,9.904614256966511876e-01
6.370000000000000107e-01,9.886517447379141732e-01
6.380000000000000115e-01,9.866859442078680376e-01
6.390000000000000124e-01,9.845643345292054427e-01
6.400000000000000133e-01,9.822872507286886101e-01
6.410000000000000142e-01,9.798550523842469717e-01
6.420000000000000151e-01,9.772681235681933698e-01
6.430000000000000160e-01,9.745268727865772362e-01
6.440000000000000169e-01,9.716317329146741955e-01
6.450000000000000178e-01,9.685831611286310761e-01
6.460000000000000187e-01,9.653816388332741028e-01
6.470000000000000195e-01,9.620276715860858197e-01
6.480000000000000204e-01,9.585217890173760580e-01
6.490000000000000213e-01,9.548645447466428404e-01
6.500000000000000222e-01,9.510565162951536422e-01
6.510000000000000231e-01,9.470983049947440113e-01
6.520000000000000240e-01,9.429905358928645231e-01
6.530000000000000249e-01,9.387338576538744039e-01
6.540000000000000258e-01,9.343289424566120216e-01
6.550000000000000266e-01,9.297764858882516803e-01
6.560000000000000275e-01,9.250772068344579324e-01
6.570000000000000284e-01,9.202318473658704923e-01
6.580000000000000293e-01,9.152411726209173093e-01
6.590000000000000302e-01,9.101059706849957687e-01
6.600000000000000311e-01,9.048270524660192438e-01
6.610000000000000320e-01,8.994052515663710778e-01
6.620000000000000329e-01,8.938414241512633307e-01
6.630000000000000338e-01,8.881364488135444768e-01
6.640000000000000346e-01,8.822912264349536127e-01
6.650000000000000355e-01,8.763066800438633619e-01
6.660000000000000364e-01,8.701837546695259107e-01
6.670000000000000373e-01,8.639234171928350525e-01
6.680000000000000382e-01,8.575266561936523146e-01
6.690000000000000391e-01,8.509944817946913931e-01
6.700000000000000400e-01,8.443279255020150753e-01
6.710000000000000409e-01,8.375280400421410976e-01
6.720000000000000417e-01,8.305958991958125592e-01
6.730000000000000426e-01,8.235325976284277871e-01
6.740000000000000435e-01,8.163392507171837176e-01
6.750000000000000444e-01,8.090169943749476733e-01
6.760000000000000453e-01,8.015669848708761869e-01
6.770000000000000462e-01,7.939903986478353826e-01
6.780000000000000471e-01,7.862884321366183649e-01
6.790000000000000480e-01,7.784623015670233404e-01
6.800000000000000488e-01,7.705132427757885871e-01
6.810000000000000497e-01,7.624425110114476656e-01
6.820000000000000506e-01,7.542513807361040934e-01
6.830000000000000515e-01,7.459411454241817729e-01
6.840000000000000524e-01,7.375131173581740418e-01
6.850000000000000533e-01,7.289686274214109973e-01
6.860000000000000542e-01,7.203090248879069346e-01
6.870000000000000551e-01,7.115356772092846782e-01
6.880000000000000560e-01,7.026499697988490833e-01
6.890000000000000568e-01,6.936533058128041551e-01
6.900000000000000577e-01,6.845471059286883930e-01
6.910000000000000586e-01,6.753328081210246969e-01
6.920000000000000595e-01,6.660118674342512257e-01
6.930000000000000604e-01,6.565857557529566346e-01
6.940000000000000613e-01,6.470559615694436717e-01
6.950000000000000622e-01,6.374239897486897455e-01
6.960000000000000631e-01,6.276913612906996898e-01
6.970000000000000639e-01,6.178596130903342143e-01
6.980000000000000648e-01,6.079302976946043824e-01
6.990000000000000657e-01,5.979049830575184910e-01
7.000000000000000666e-01,5.877852522924733591e-01
7.010000000000000675e-01,5.775727034222670753e-01
7.020000000000000684e-01,5.672689491267566275e-01
7.030000000000000693e-01,5.568756164881872861e-01
7.039999999999999591e-01,5.463943467342704530e-01
7.049999999999999600e-01,5.358267949789972118e-01
7.059999999999999609e-01,5.251746299612969349e-01
7.069999999999999618e-01,5.144395337815068636e-01
7.079999999999999627e-01,5.036232016357619079e-01
7.089999999999999636e-01,4.927273415482917862e-01
7.099999999999999645e-01,4.817536741017162116e-01
7.109999999999999654e-01,4.707039321653326280e-01
7.119999999999999662e-01,4.595798606214885895e-01
7.129999999999999671e-01,4.483832160900337316e-01
7.139999999999999680e-01,4.371157666509334905e-01
7.149999999999999689e-01,4.257792915650739363e-01
7.159999999999999698e-01,4.143755809932845313e-01
7.169999999999999707e-01,4.029064357136637464e-01
7.179999999999999716e-01,3.913736668372025940e-01
7.189999999999999725e-01,3.797790955218020015e-01
7.199999999999999734e-01,3.681245526846779748e-01
7.209999999999999742e-01,3.564118787132514177e-01
7.219999999999999751e-01,3.446429231745168353e-01
7.229999999999999760e-01,3.328195445229871763e-01
7.239999999999999769e-01,3.209436098072107613e-01
7.249999999999999778e-01,3.090169943749477843e-01
7.259999999999999787e-01,2.970415815770359735e-01
7.269999999999999796e-01,2.850192624699762756e-01
7.279999999999999805e-01,2.729519355173261053e-01
7.289999999999999813e-01,2.608415062898968850e-01
7.299999999999999822e-01,2.486898871648554887e-01
7.309999999999999831e-01,2.364989970237243999e-01
7.319999999999999840e-01,2.242707609493816701e-01
7.329999999999999849e-01,2.120071099220559030e-01
7.339999999999999858e-01,1.997099805144073037e-01
7.349999999999999867e-01,1.873813145857256834e-01
7.359999999999999876e-01,1.750230589752761190e-01
7.369999999999999885e-01,1.626371651948844421e-01
7.379999999999999893e-01,1.502255891207569249e-01
7.389999999999999902e-01,1.377902906846387165e-01
7.399999999999999911e-01,1.253332335643038975e-01
7.409999999999999920e-01,1.128563848734821240e-01
7.419999999999999929e-01,1.003617148512161023e-01
7.429999999999999938e-01,8.785119655074340173e-02
7.439999999999999947e-01,7.532680552793372120e-02
7.449999999999999956e-01,6.279051952931338776e-02
7.459999999999999964e-01,5.024431817977034753e-02
7.469999999999999973e-01,3.769018266993433286e-02
7.479999999999999982e-01,2.513009544333805884e-02
7.489999999999999991e-01,1.256603988335219281e-02
7.500000000000000000e-01,3.673940397442059375e-16
7.510000000000000009e-01,-1.256603988335145902e-02
7.520000000000000018e-01,-2.513009544333732331e-02
7.530000000000000027e-01,-3.769018266993360428e-02
7.540000000000000036e-01,-5.024431817976961201e-02
7.550000000000000044e-01,-6.279051952931265224e-02
7.560000000000000053e-01,-7.532680552793298567e-02
7.570000000000000062e-01,-8.785119655074266620e-02
7.580000000000000071e-01,-1.003617148512153667e-01
7.590000000000000080e-01,-1.128563848734813885e-01
7.600000000000000089e-01,-1.253332335643031759e-01
7.610000000000000098e-01,-1.377902906846379671e-01
7.620000000000000107e-01,-1.502255891207562033e-01
7.630000000000000115e-01,-1.626371651948837205e-01
7.640000000000000124e-01,-1.750230589752753974e-01
7.650000000000000133e-01,-1.873813145857249618e-01
7.660000000000000142e-01,-1.997099805144065821e-01
7.670000000000000151e-01,-2.120071099220551814e-01
7.680000000000000160e-01,-2.242707609493809484e-01
7.690000000000000169e-01,-2.364989970237237060e-01
7.700000000000000178e-01,-2.486898871648547671e-01
7.710000000000000187e-01,-2.608415062898961634e-01
7.720000000000000195e-01,-2.729519355173254391e-01
7.730000000000000204e-01,-2.850192624699755539e-01
7.740000000000000213e-01,-2.970415815770353074e-01
7.750000000000000222e-01,-3.090169943749470627e-01
7.760000000000000231e-01,-3.209436098072100951e-01
7.770000000000000240e-01,-3.328195445229865101e-01
7.780000000000000249e-01,-3.446429231745161692e-01
7.790000000000000258e-01,-3.564118787132507515e-01
7.800000000000000266e-01,-3.681245526846772531e-01
7.810000000000000275e-01,-3.797790955218013353e-01
7.820000000000000284e-01,-3.913736668372019278e-01
7.830000000000000293e-01,-4.029064357136630803e-01
7.840000000000000302e-01,-4.143755809932838652e-01
7.850000000000000311e-01,-4.257792915650732701e-01
7.860000000000000320e-01,-4.371157666509328243e-01
7.870000000000000329e-01,-4.483832160900330654e-01
7.880000000000000338e-01,-4.595798606214879789e-01
7.890000000000000346e-01,-4.707039321653319619e-01
7.900000000000000355e-01,-4.817536741017155455e-01
7.910000000000000364e-01,-4.927273415482911756e-01
7.920000000000000373e-01,-5.036232016357613528e-01
7.930000000000000382e-01,-5.144395337815061975e-01
7.940000000000000391e-01,-5.251746299612963798e-01
7.950000000000000400e-01,-5.358267949789965456e-01
7.960000000000000409e-01,-5.463943467342698979e-01
7.970000000000000417e-01,-5.568756164881881743e-01
7.980000000000000426e-01,-5.672689491267559614e-01
7.990000000000000435e-01,-5.775727034222679634e-01
8.000000000000000444e-01,-5.877852522924728040e-01
8.010000000000000453e-01,-5.979049830575193791e-01
8.020000000000000462e-01,-6.079302976946052706e-01
8.030000000000000471e-01,-6.178596130903349914e-01
8.040000000000000480e-01,-6.276913612907004669e-01
8.050000000000000488e-01,-6.374239897486905226e-01
8.060000000000000497e-01,-6.470559615694444489e-01
8.070000000000000506e-01,-6.565857557529560795e-01
8.080000000000000515e-01,-6.660118674342520029e-01
8.090000000000000524e-01,-6.753328081210242528e-01
8.100000000000000533e-01,-6.845471059286891702e-01
8.110000000000000542e-01,-6.936533058128049323e-01
8.120000000000000551e-01,-7.026499697988498605e-01
8.130000000000000560e-01,-7.115356772092854554e-01
8.140000000000000568e-01,-7.203090248879076007e-01
8.150000000000000577e-01,-7.289686274214117745e-01
8.160000000000000586e-01,-7.375131173581735977e-01
8.170000000000000595e-01,-7.459411454241824391e-01
8.180000000000000604e-01,-7.542513807361036493e-01
8.190000000000000613e-01,-7.624425110114483317e-01
8.200000000000000622e-01,-7.705132427757892533e-01
8.210000000000000631e-01,-7.784623015670240065e-01
8.220000000000000639e-01,-7.862884321366190310e-01
8.230000000000000648e-01,-7.939903986478360487e-01
8.240000000000000657e-01,-8.015669848708767420e-01
8.250000000000000666e-01,-8.090169943749472292e-01
8.260000000000000675e-01,-8.163392507171842727e-01
8.270000000000000684e-01,-8.235325976284273430e-01
8.280000000000000693e-01,-8.305958991958131143e-01
8.290000000000000702e-01,-8.375280400421417637e-01
8.300000000000000711e-01,-8.443279255020156304e-01
8.310000000000000719e-01,-8.509944817946919482e-01
8.320000000000000728e-01,-8.575266561936528698e-01
8.329999999999999627e-01,-8.639234171928346084e-01
8.339999999999999636e-01,-8.701837546695254666e-01
8.349999999999999645e-01,-8.763066800438630288e-01
8.359999999999999654e-01,-8.822912264349531686e-01
8.369999999999999662e-01,-8.881364488135441437e-01
8.379999999999999671e-01,-8.938414241512629976e-01
8.389999999999999680e-01,-8.994052515663707448e-01
8.399999999999999689e-01,-9.048270524660189107e-01
8.409999999999999698e-01,-9.101059706849954356e-01
8.419999999999999707e-01,-9.152411726209170872e-01
8.429999999999999716e-01,-9.202318473658702702e-01
8.439999999999999725e-01,-9.250772068344575993e-01
8.449999999999999734e-01,-9.297764858882513472e-01
8.459999999999999742e-01,-9.343289424566117995e-01
8.469999999999999751e-01,-9.387338576538741819e-01
8.479999999999999760e-01,-9.429905358928643011e-01
8.489999999999999769e-01,-9.470983049947437893e-01
8.499999999999999778e-01,-9.510565162951534202e-01
8.509999999999999787e-01,-9.548645447466426184e-01
8.519999999999999796e-01,-9.585217890173758359e-01
8.529999999999999805e-01,-9.620276715860855976e-01
8.539999999999999813e-01,-9.653816388332738807e-01
8.549999999999999822e-01,-9.685831611286309650e-01
8.559999999999999831e-01,-9.716317329146739734e-01
8.569999999999999840e-01,-9.745268727865770142e-01
8.579999999999999849e-01,-9.772681235681931478e-01
8.589999999999999858e-01,-9.798550523842467497e-01
8.599999999999999867e-01,-9.822872507286884991e-01
8.609999999999999876e-01,-9.845643345292053317e-01
8.619999999999999885e-01,-9.866859442078679265e-01
8.629999999999999893e-01,-9.886517447379140622e-01
8.639999999999999902e-01,-9.904614256966510766e-01
8.649999999999999911e-01,-9.921147013144778759e-01
8.659999999999999920e-01,-9.936113105200083950e-01
8.669999999999999929e-01,-9.949510169813000626e-01
8.679999999999999938e-01,-9.961336091431723938e-01
8.689999999999999947e-01,-9.971589002606138230e-01
8.699999999999999956e-01,-9.980267284282715590e-01
8.709999999999999964e-01,-9.987369566060174675e-01
8.719999999999999973e-01,-9.992894726405892047e-01
8.729999999999999982e-01,-9.996841892832999399e-01
8.739999999999999991e-01,-9.999210442038161117e-01
8.750000000000000000e-01,-1.000000000000000000e+00
8.760000000000000009e-01,-9.999210442038161117e-01
8.770000000000000018e-01,-9.996841892832999399e-01
8.780000000000000027e-01,-9.992894726405893158e-01
8.790000000000000036e-01,-9.987369566060174675e-01
8.800000000000000044e-01,-9.980267284282715590e-01
8.810000000000000053e-01,-9.971589002606139340e-01
8.820000000000000062e-01,-9.961336091431725048e-01
8.830000000000000071e-01,-9.949510169813000626e-01
8.840000000000000080e-01,-9.936113105200083950e-01
8.850000000000000089e-01,-9.921147013144779869e-01
8.860000000000000098e-01,-9.904614256966511876e-01
8.870000000000000107e-01,-9.886517447379141732e-01
8.880000000000000115e-01,-9.866859442078680376e-01
8.890000000000000124e-01,-9.845643345292055537e-01
8.900000000000000133e-01,-9.822872507286886101e-01
8.910000000000000142e-01,-9.798550523842469717e-01
8.920000000000000151e-01,-9.772681235681933698e-01
8.930000000000000160e-01,-9.745268727865772362e-01
8.940000000000000169e-01,-9.716317329146741955e-01
8.950000000000000178e-01,-9.685831611286311871e-01
8.960000000000000187e-01,-9.653816388332741028e-01
8.970000000000000195e-01,-9.620276715860858197e-01
8.980000000000000204e-01,-9.585217890173760580e-01
8.990000000000000213e-01,-9.548645447466428404e-01
9.000000000000000222e-01,-9.510565162951537532e-01
9.010000000000000231e-01,-9.470983049947441224e-01
9.020000000000000240e-01,-9.429905358928645231e-01
9.030000000000000249e-01,-9.387338576538744039e-01
9.040000000000000258e-01,-9.343289424566120216e-01
9.050000000000000266e-01,-9.297764858882516803e-01
9.060000000000000275e-01,-9.250772068344579324e-01
9.070000000000000284e-01,-9.202318473658706033e-01
9.080000000000000293e-01,-9.152411726209174203e-01
9.090000000000000302e-01,-9.101059706849958797e-01
9.100000000000000311e-01,-9.048270524660192438e-01
9.110000000000000320e-01,-8.994052515663710778e-01
9.120000000000000329e-01,-8.938414241512634417e-01
9.130000000000000338e-01,-8.881364488135444768e-01
9.140000000000000346e-01,-8.822912264349536127e-01
9.150000000000000355e-01,-8.763066800438634729e-01
9.160000000000000364e-01,-8.701837546695259107e-01
9.170000000000000373e-01,-8.639234171928350525e-01
9.180000000000000382e-01,-8.575266561936524257e-01
9.190000000000000391e-01,-8.509944817946915041e-01
9.200000000000000400e-01,-8.443279255020150753e-01
9.210000000000000409e-01,-8.375280400421412086e-01
9.220000000000000417e-01,-8.305958991958125592e-01
9.230000000000000426e-01,-8.235325976284277871e-01
9.240000000000000435e-01,-8.163392507171837176e-01
9.250000000000000444e-01,-8.090169943749476733e-01
9.260000000000000453e-01,-8.015669848708762979e-01
9.270000000000000462e-01,-7.939903986478354936e-01
9.280000000000000471e-01,-7.862884321366184759e-01
9.290000000000000480e-01,-7.784623015670234514e-01
9.300000000000000488e-01,-7.705132427757885871e-01
9.310000000000000497e-01,-7.624425110114477766e-01
9.320000000000000506e-01,-7.542513807361042044e-01
9.330000000000000515e-01,-7.459411454241818840e-01
9.340000000000000524e-01,-7.375131173581741528e-01
9.350000000000000533e-01,-7.289686274214111084e-01
9.360000000000000542e-01,-7.203090248879070456e-01
9.370000000000000551e-01,-7.115356772092847892e-01
9.380000000000000560e-01,-7.026499697988491944e-01
9.390000000000000568e-01,-6.936533058128042661e-01
9.400000000000000577e-01,-6.845471059286885041e-01
9.410000000000000586e-01,-6.753328081210248079e-01
9.420000000000000595e-01,-6.660118674342512257e-01
9.430000000000000604e-01,-6.565857557529566346e-01
9.440000000000000613e-01,-6.470559615694437827e-01
9.450000000000000622e-01,-6.374239897486897455e-01
9.460000000000000631e-01,-6.276913612906998008e-01
9.470000000000000639e-01,-6.178596130903342143e-01
9.480000000000000648e-01,-6.079302976946044934e-01
9.490000000000000657e-01,-5.979049830575186020e-01
9.500000000000000666e-01,-5.877852522924734702e-01
9.510000000000000675e-01,-5.775727034222671863e-01
9.520000000000000684e-01,-5.672689491267567385e-01
9.530000000000000693e-01,-5.568756164881873971e-01
9.540000000000000702e-01,-5.463943467342691207e-01
9.550000000000000711e-01,-5.358267949789957685e-01
9.560000000000000719e-01,-5.251746299612956026e-01
9.570000000000000728e-01,-5.144395337815054203e-01
9.580000000000000737e-01,-5.036232016357604646e-01
9.590000000000000746e-01,-4.927273415482918972e-01
9.599999999999999645e-01,-4.817536741017163227e-01
9.609999999999999654e-01,-4.707039321653327391e-01
9.619999999999999662e-01,-4.595798606214887005e-01
9.629999999999999671e-01,-4.483832160900338426e-01
9.639999999999999680e-01,-4.371157666509336015e-01
9.649999999999999689e-01,-4.257792915650740473e-01
9.659999999999999698e-01,-4.143755809932846423e-01
9.669999999999999707e-01,-4.029064357136638574e-01
9.679999999999999716e-01,-3.913736668372027050e-01
9.689999999999999725e-01,-3.797790955218021125e-01
9.699999999999999734e-01,-3.681245526846780858e-01
9.709999999999999742e-01,-3.564118787132515287e-01
9.719999999999999751e-01,-3.446429231745169464e-01
9.729999999999999760e-01,-3.328195445229872873e-01
9.739999999999999769e-01,-3.209436098072108723e-01
9.749999999999999778e-01,-3.090169943749478954e-01
9.759999999999999787e-01,-2.970415815770361401e-01
9.769999999999999796e-01,-2.850192624699763866e-01
9.779999999999999805e-01,-2.729519355173262163e-01
9.789999999999999813e-01,-2.608415062898969961e-01
9.799999999999999822e-01,-2.486898871648555998e-01
9.809999999999999831e-01,-2.364989970237245387e-01
9.819999999999999840e-01,-2.242707609493817811e-01
9.829999999999999849e-01,-2.120071099220560140e-01
9.839999999999999858e-01,-1.997099805144074147e-01
9.849999999999999867e-01,-1.873813145857257945e-01
9.859999999999999876e-01,-1.750230589752762300e-01
9.869999999999999885e-01,-1.626371651948845809e-01
9.879999999999999893e-01,-1.502255891207570360e-01
9.889999999999999902e-01,-1.377902906846388276e-01
9.899999999999999911e-01,-1.253332335643040085e-01
9.909999999999999920e-01,-1.128563848734822350e-01
9.919999999999999929e-01,-1.003617148512162272e-01
9.929999999999999938e-01,-8.785119655074351275e-02
9.939999999999999947e-01,-7.532680552793384610e-02
9.949999999999999956e-01,-6.279051952931351266e-02
9.959999999999999964e-01,-5.024431817977047243e-02
9.969999999999999973e-01,-3.769018266993445776e-02
9.979999999999999982e-01,-2.513009544333818027e-02
9.989999999999999991e-01,-1.256603988335231598e-02
1.000000000000000000e+00,-4.898587196589412829e-16
1.001000000000000112e+00,1.256603988335311221e-02
1.002000000000000002e+00,2.513009544333720188e-02
1.003000000000000114e+00,3.769018266993525573e-02
1.004000000000000004e+00,5.024431817976949405e-02
1.005000000000000115e+00,6.279051952931430369e-02
1.006000000000000005e+00,7.532680552793287465e-02
1.007000000000000117e+00,8.785119655074431766e-02
1.008000000000000007e+00,1.003617148512152418e-01
1.009000000000000119e+00,1.128563848734830261e-01
1.010000000000000009e+00,1.253332335643030371e-01
1.011000000000000121e+00,1.377902906846396047e-01
1.012000000000000011e+00,1.502255891207560645e-01
1.013000000000000123e+00,1.626371651948853581e-01
1.014000000000000012e+00,1.750230589752752863e-01
1.015000000000000124e+00,1.873813145857248508e-01
1.016000000000000014e+00,1.997099805144064710e-01
1.017000000000000126e+00,2.120071099220550703e-01
1.018000000000000016e+00,2.242707609493808374e-01
1.019000000000000128e+00,2.364989970237253158e-01
1.020000000000000018e+00,2.486898871648546561e-01
1.021000000000000130e+00,2.608415062898977732e-01
1.022000000000000020e+00,2.729519355173252726e-01
1.023000000000000131e+00,2.850192624699771637e-01
1.024000000000000021e+00,2.970415815770351964e-01
1.024999999999999911e+00,3.090169943749452308e-01
1.026000000000000023e+00,3.209436098072099286e-01
1.026999999999999913e+00,3.328195445229846783e-01
1.028000000000000025e+00,3.446429231745160582e-01
1.028999999999999915e+00,3.564118787132489752e-01
1.030000000000000027e+00,3.681245526846771421e-01
1.030999999999999917e+00,3.797790955217996145e-01
1.032000000000000028e+00,3.913736668372018168e-01
1.032999999999999918e+00,4.029064357136613594e-01
1.034000000000000030e+00,4.143755809932837542e-01
1.034999999999999920e+00,4.257792915650715493e-01
1.036000000000000032e+00,4.371157666509327133e-01
1.036999999999999922e+00,4.483832160900313446e-01
1.038000000000000034e+00,4.595798606214878679e-01
1.038999999999999924e+00,4.707039321653318509e-01
1.040000000000000036e+00,4.817536741017154345e-01
1.040999999999999925e+00,4.927273415482910646e-01
1.042000000000000037e+00,5.036232016357612418e-01
1.042999999999999927e+00,5.144395337815046432e-01
1.044000000000000039e+00,5.251746299612962687e-01
1.044999999999999929e+00,5.358267949789949913e-01
1.046000000000000041e+00,5.463943467342697868e-01
1.046999999999999931e+00,5.568756164881866200e-01
1.048000000000000043e+00,5.672689491267558504e-01
1.048999999999999932e+00,5.775727034222664091e-01
1.050000000000000044e+00,5.877852522924726930e-01
1.050999999999999934e+00,5.979049830575178248e-01
1.052000000000000046e+00,6.079302976946051595e-01
1.052999999999999936e+00,6.178596130903335482e-01
1.054000000000000048e+00,6.276913612907003559e-01
1.054999999999999938e+00,6.374239897486890793e-01
1.056000000000000050e+00,6.470559615694444489e-01
1.056999999999999940e+00,6.565857557529559685e-01
1.058000000000000052e+00,6.660118674342518919e-01
1.058999999999999941e+00,6.753328081210241418e-01
1.060000000000000053e+00,6.845471059286890592e-01
1.060999999999999943e+00,6.936533058128034890e-01
1.062000000000000055e+00,7.026499697988497495e-01
1.062999999999999945e+00,7.115356772092841231e-01
1.064000000000000057e+00,7.203090248879076007e-01
1.064999999999999947e+00,7.289686274214104422e-01
1.066000000000000059e+00,7.375131173581734867e-01
1.066999999999999948e+00,7.459411454241812178e-01
1.068000000000000060e+00,7.542513807361035383e-01
1.068999999999999950e+00,7.624425110114471105e-01
1.070000000000000062e+00,7.705132427757891422e-01
1.070999999999999952e+00,7.784623015670227852e-01
1.072000000000000064e+00,7.862884321366189200e-01
1.072999999999999954e+00,7.939903986478348275e-01
1.074000000000000066e+00,8.015669848708767420e-01
1.074999999999999956e+00,8.090169943749471182e-01
1.076000000000000068e+00,8.163392507171842727e-01
1.076999999999999957e+00,8.235325976284272320e-01
1.078000000000000069e+00,8.305958991958130033e-01
1.078999999999999959e+00,8.375280400421406535e-01
1.080000000000000071e+00,8.443279255020155194e-01
1.080999999999999961e+00,8.509944817946909490e-01
1.082000000000000073e+00,8.575266561936528698e-01
1.082999999999999963e+00,8.639234171928346084e-01
1.084000000000000075e+00,8.701837546695254666e-01
1.084999999999999964e+00,8.763066800438630288e-01
1.086000000000000076e+00,8.822912264349531686e-01
1.086999999999999966e+00,8.881364488135440327e-01
1.088000000000000078e+00,8.938414241512637748e-01
1.088999999999999968e+00,8.994052515663706338e-01
1.090000000000000080e+00,9.048270524660195768e-01
1.090999999999999970e+00,9.101059706849954356e-01
1.092000000000000082e+00,9.152411726209177534e-01
1.092999999999999972e+00,9.202318473658701592e-01
1.094000000000000083e+00,9.250772068344582655e-01
1.094999999999999973e+00,9.297764858882513472e-01
1.096000000000000085e+00,9.343289424566123547e-01
1.096999999999999975e+00,9.387338576538740709e-01
1.098000000000000087e+00,9.429905358928648562e-01
1.098999999999999977e+00,9.470983049947437893e-01
1.100000000000000089e+00,9.510565162951539753e-01
1.100999999999999979e+00,9.548645447466426184e-01
1.102000000000000091e+00,9.585217890173762800e-01
1.102999999999999980e+00,9.620276715860855976e-01
1.104000000000000092e+00,9.653816388332738807e-01
1.104999999999999982e+00,9.685831611286308540e-01
1.106000000000000094e+00,9.716317329146739734e-01
1.106999999999999984e+00,9.745268727865770142e-01
1.108000000000000096e+00,9.772681235681934808e-01
1.108999999999999986e+00,9.798550523842467497e-01
1.110000000000000098e+00,9.822872507286888322e-01
1.110999999999999988e+00,9.845643345292053317e-01
1.112000000000000099e+00,9.866859442078681486e-01
1.112999999999999989e+00,9.886517447379139512e-01
1.114000000000000101e+00,9.904614256966512986e-01
1.114999999999999991e+00,9.921147013144778759e-01
1.116000000000000103e+00,9.936113105200085061e-01
1.116999999999999993e+00,9.949510169813000626e-01
1.118000000000000105e+00,9.961336091431726159e-01
1.118999999999999995e+00,9.971589002606138230e-01
1.120000000000000107e+00,9.980267284282716700e-01
1.120999999999999996e+00,9.987369566060174675e-01
1.122000000000000108e+00,9.992894726405892047e-01
1.122999999999999998e+00,9.996841892832999399e-01
1.124000000000000110e+00,9.999210442038161117e-01
1.125000000000000000e+00,1.000000000000000000e+00
1.126000000000000112e+00,9.999210442038161117e-01
1.127000000000000002e+00,9.996841892832999399e-01
1.128000000000000114e+00,9.992894726405892047e-01
1.129000000000000004e+00,9.987369566060174675e-01
1.130000000000000115e+00,9.980267284282715590e-01
1.131000000000000005e+00,9.971589002606139340e-01
1.132000000000000117e+00,9.961336091431723938e-01
1.133000000000000007e+00,9.949510169813001736e-01
1.134000000000000119e+00,9.936113105200082840e-01
1.135000000000000009e+00,9.921147013144779869e-01
1.136000000000000121e+00,9.904614256966509656e-01
1.137000000000000011e+00,9.886517447379141732e-01
1.138000000000000123e+00,9.866859442078678155e-01
1.139000000000000012e+00,9.845643345292055537e-01
1.140000000000000124e+00,9.822872507286886101e-01
1.141000000000000014e+00,9.798550523842469717e-01
1.142000000000000126e+00,9.772681235681933698e-01
1.143000000000000016e+00,9.745268727865772362e-01
